keyphrase	tfidf	dispersion	cscore	keyword
d	c	c	c	d
m				class
angles while recording rssi	0.0	0.0000000000	2.0	False
straightforward to fuse	0.00243824072608	0.0000000000	1.58496250072	False
dynamic environments	0.000989100811285	0.0000000000	1.0	False
represent	0.00010426155115	0.0000000000	0.0	False
orientation and some forms	0.0	0.0000000000	2.0	False
robotic behaviors	0.00162549381739	0.0000000000	1.0	False
dynamic	0.000176353902591	0.0000000000	0.0	False
reports the tag	0.00243824072608	0.0000000000	1.58496250072	False
application of rfid technology	0.0	0.0000000000	2.0	False
obstruction	0.000595544004647	0.0000000000	0.0	False
data sets	0.000989100811285	0.0000000000	1.0	False
mobile manipulation we performed	0.0	0.0000000000	2.0	False
consists	0.000138265618221	0.0000000000	0.0	False
laser range finder scan	0.0	0.0000000000	4.0	False
returning tag ids	0.00243824072608	0.0000000000	1.58496250072	False
knowledge network	0.00162549381739	0.0000000000	1.0	False
generated user interface	0.00243824072608	0.0000000000	1.58496250072	False
thingmagic	0.000401627584518	0.0000000000	0.0	False
features indexed	0.00162549381739	0.0000000000	1.0	False
charles c kemp1	0.00243824072608	0.0000000000	1.58496250072	False
cushcraft s9028pc antenna	0.00243824072608	0.0000000000	1.58496250072	False
design techniques	0.00135141426794	0.0000000000	1.0	False
action	0.000428027622601	0.0000000000	0.0	False
features could be integrated	0.0	0.0000000000	2.0	False
based on the tag	0.0	0.0000000000	2.0	False
worth	0.000305639483336	0.0000000000	0.0	False
scanned rfid antenna	0.00243824072608	0.0000000000	1.58496250072	False
experimental trials as successes	0.0	0.0000000000	2.0	False
human-robot	0.00162549381739	0.0000000000	0.0	False
handling	0.0	0.0000000000	0.0	False
first scans	0.00487648145216	0.0000000000	3.0	False
manipulation system to retrieve	0.0	0.0000000000	2.0	False
affect	9.35721044774e-05	0.0000000000	0.0	False
grasp an object	0.00487648145216	0.0000000000	3.16992500144	False
tagging	0.000458504229922	0.0000000000	0.0	False
presenting a menu	0.00243824072608	0.0000000000	1.58496250072	False
represents an interesting	0.00243824072608	0.0000000000	1.58496250072	False
environmental factors affect	0.00243824072608	0.0000000000	1.58496250072	False
wooden	0.000595544004647	0.0000000000	0.0	False
segmentations	0.000812746908694	0.0000000000	0.0	False
scalar	0.000595544004647	0.0000000000	0.0	False
object placement locations	0.00243824072608	0.0000000000	1.58496250072	False
