keyphrase	tfidf	dispersion	cscore	keyword
d	c	c	c	d
m				class
location determination system	0.000358734666962	0.0000000000	1.58496250072	False
semantic labels	0.00045411475992	0.0000000000	1.0	False
extra ultrasound infrastructure	0.00068117213988	0.0000000000	1.58496250072	False
evan d glasgwow	0.00068117213988	0.0000000000	1.58496250072	False
step calibration	0.000377545063089	0.0000000000	1.0	False
put forward a number	0.0	0.0000000000	2.0	False
elaborated motion models	0.00068117213988	0.0000000000	1.58496250072	False
construction of indoor floorplans	0.0	0.0000000000	2.0	False
availability of smartphone-based	0.00068117213988	0.0000000000	1.58496250072	False
space may have similar	0.0	0.0000000000	2.0	False
queries his location	0.00068117213988	0.0000000000	1.58496250072	False
recognition using wireless signals	0.0	0.0000000000	2.0	False
walking distance	0.00181645903968	0.4090909091	7.0	False
placement offset considerably deviate	0.0	0.0000000000	2.0	False
attenuation of wireless signals	0.0	0.0000000000	2.0	False
based on smartphones	0.00068117213988	0.0000000000	1.58496250072	False
naming from user check-in	0.0	0.0000000000	2.0	False
update their values	0.00068117213988	0.0000000000	1.58496250072	False
quadruple	0.00022705737996	0.0000000000	0.0	False
computer-communication networks	0.0	0.0000000000	1.0	False
converting steps	0.00045411475992	0.0000000000	1.0	False
secondary landmarks	0.00136234427976	0.0000000000	3.0	False
applied in lan	0.00068117213988	0.0000000000	1.58496250072	False
primarily designed	0.000332754661751	0.0000000000	1.0	False
case of an iphone	0.0	0.0000000000	2.0	False
frdm-fxs-multi-b	0.00022705737996	0.0000000000	0.0	False
efforts are needed	0.00068117213988	0.0000000000	1.58496250072	False
handling	0.000352847423396	0.4290822408	0.0	False
detecting steps	0.00045411475992	0.0000000000	1.0	False
walking frequency inverse	0.00068117213988	0.0000000000	1.58496250072	False
experimentally	8.9807634045e-05	0.0000000000	0.0	False
theme of harnessing mobility	0.0	0.0000000000	2.0	False
four	0.0	0.0000000000	0.0	False
disturb	0.000332754661751	0.0000000000	0.0	False
54:27	0.00022705737996	0.0000000000	0.0	False
accelerometry-based step detection	0.00068117213988	0.0000000000	1.58496250072	False
extra spectral processing converge	0.0	0.0000000000	2.0	False
measured by sensors	0.00068117213988	0.0000000000	1.58496250072	False
motorola droid ak8973 sensor	0.0	0.0000000000	2.0	False
short dwell	0.00045411475992	0.0000000000	1.0	False
ile 2.3m	0.0	0.0000000000	1.0	False
