keyphrase	tfidf	dispersion	cscore	keyword
d	c	c	c	d
m				class
demonstrating item management	0.00624752866896	0.0000000000	1.58496250072	False
measure radio wave signal	0.0	0.0000000000	2.0	False
sr176	0.00416501911264	0.0000000000	0.0	False
abbreviated rfdvd	0.00416501911264	0.0000000000	1.0	False
range antenna	0.0030519367533	0.0000000000	1.0	False
compliance	0.00276046555527	0.0000000000	0.0	False
consists	0.000177139690213	0.0000000000	0.0	False
facilitates seamless data transcription	0.0	0.0000000000	2.0	False
packaging system prepares tags	0.0	0.0000000000	2.0	False
vendor trield meter	0.0	0.0000000000	1.58496250072	False
accomplish three critical	0.00624752866896	0.0000000000	1.58496250072	False
books and digital media	0.0	0.0000000000	2.0	False
wireless interface	0.00416501911264	0.0000000000	1.0	False
system provides efcient check	0.0	0.0000000000	2.0	False
active spider tags mantis	0.0	0.0000000000	2.0	False
updated	0.000432004724494	0.0000000000	0.0	False
technological effectiveness	0.00416501911264	0.0000000000	1.0	False
directional antenna samsys	0.00624752866896	0.0000000000	3.16992500144	False
supporting application development	0.00624752866896	0.0000000000	1.58496250072	False
simulating enterprise environment	0.00624752866896	0.0000000000	1.58496250072	False
web-service	0.00208250955632	0.0000000000	0.0	False
party hardware integration low-cost	0.0	0.0000000000	2.0	False
code to rfid	0.00624752866896	0.0000000000	1.58496250072	False
processing rule	0.00416501911264	0.0000000000	2.0	False
solution	0.000531419070638	0.0000000000	0.0	False
humidity	0.00117482998731	0.0000000000	0.0	False
enhance	0.000710650285244	0.0000000000	0.0	False
intermittent data transfer	0.00624752866896	0.0000000000	1.58496250072	False
concept applications rewins	0.00624752866896	0.0000000000	1.58496250072	False
direct	0.000516631920372	0.0000000000	0.0	False
item position to eliminate	0.0	0.0000000000	2.0	False
rf-code active	0.0124950573379	0.0000000000	3.0	False
development environment	0.0124950573379	0.0000000000	3.0	False
edge-of-thenetwork technology	0.00416501911264	0.0000000000	1.0	False
data transcription from bar	0.0	0.0000000000	2.0	False
variety of rfid	0.00457790512995	0.0000000000	1.58496250072	False
facilitate easy	0.00416501911264	0.0000000000	1.0	False
supports a variety	0.00624752866896	0.0000000000	1.58496250072	False
diagram winrfid middleware winrfid	0.0	0.0000000000	2.0	False
tags phl2700	0.00416501911264	0.0000000000	1.0	False
mantis tags skyetek skyetek	0.0	0.0000000000	2.0	False
