keyphrase	tfidf	dispersion	cscore	keyword
d	c	c	c	d
m				class
added services	0.000951260873348	0.0000000000	1.0	False
limited	3.26544565179e-05	0.0000000000	0.0	False
positions	6.53089130358e-05	0.0000000000	0.0	False
obstruction	0.000348520372036	0.0000000000	0.0	False
program called wifi	0.00142689131002	0.0000000000	1.58496250072	False
represents an observed rss	0.0	0.0000000000	2.0	False
represent	0.000183045791641	0.0000000000	0.0	False
interference	7.46428278808e-05	0.0000000000	0.0	False
found many aps connect	0.0	0.0000000000	2.0	False
desirable	0.00051609005698	0.3469387755	0.0	False
strength returns	0.000951260873348	0.0000000000	1.0	False
four	0.0	0.2976653696	0.0	False
collection stage are primarily	0.0	0.0000000000	2.0	False
methods based on probability	0.0	0.0000000000	2.0	False
boost its performance	0.00142689131002	0.0000000000	1.58496250072	False
ngerprint in signal space	0.0	0.0000000000	2.0	False
normal distribution	0.00125532021602	0.0000000000	3.0	False
consists	0.000121372352822	0.0000000000	0.0	False
rssi samples in dbm	0.0	0.0000000000	2.0	False
falls within the range	0.0	0.0000000000	2.0	False
iwkola and kola	0.00142689131002	0.0000000000	1.58496250072	False
localized	0.000154840349639	0.0000000000	0.0	False
represents an improvement	0.00285378262004	0.0000000000	3.16992500144	False
alongside information related	0.00142689131002	0.0000000000	1.58496250072	False
increasing samples	0.000951260873348	0.0000000000	1.0	False
flannery	0.000198192594166	0.0000000000	0.0	False
algorithms remains a key	0.0	0.0000000000	2.0	False
nnss nnsso oinnss improvement	0.0	0.0000000000	2.0	False
location i that maximizes	0.0	0.0000000000	2.0	False
techniques provide	0.000630470786313	0.0000000000	1.0	False
utilizes signicantly	0.0	0.0000000000	1.0	False
created	0.00025804502849	0.0000000000	0.0	False
presents	9.00924857108e-05	0.0000000000	0.0	False
implementation of localization systems	0.0	0.0000000000	2.0	False
matlab	0.000315235393157	0.0000000000	0.0	False
dimension algorithms	0.000951260873348	0.0000000000	1.0	False
nnssr variants operate	0.00142689131002	0.0000000000	1.58496250072	False
method with mode	0.00142689131002	0.0000000000	1.58496250072	False
min scan	0.000951260873348	0.0000000000	2.0	False
location estimates were generated	0.0	0.0000000000	2.0	False
uwkola iwkola	0.0019025217467	0.0000000000	1.0	False
summarizes	0.000235037871398	0.0000000000	0.0	False
remains a key issue	0.0	0.0000000000	2.0	False
