keyphrase	tfidf	dispersion	cscore	keyword
d	c	c	c	d
m				class
indoors in a wireless	0.0	0.0000000000	2.0	False
complexity and the accuracy	0.0	0.0000000000	2.0	False
indoor signal property	0.0014252422966	0.0000000000	1.58496250072	False
site survey involves	0.0014252422966	0.0000000000	1.58496250072	False
rfid is done	0.0	0.0000000000	1.58496250072	False
xiong	0.000696235196003	0.0000000000	0.0	False
pcs improvement	0.00095016153107	0.0000000000	1.0	False
rfid systech	0.00095016153107	0.0000000000	1.0	False
researchers working	0.00095016153107	0.0000000000	1.0	False
indoor versus outdoor	0.0014252422966	0.0000000000	1.58496250072	False
system hardware	0.00095016153107	0.0000000000	1.0	False
place of absolute	0.0014252422966	0.0000000000	1.58496250072	False
phones and user	0.00118492777659	0.0000000000	1.58496250072	False
propagation of electromagnetic waves	0.0	0.0000000000	2.0	False
diversity of location	0.0014252422966	0.0000000000	1.58496250072	False
receiving	0.000943608482035	0.2635658915	0.0	False
unsuitable for realtime positioning	0.0	0.0000000000	2.0	False
combining several different positioning	0.0	0.0000000000	2.0	False
scientific world journal hindawi	0.0	0.0000000000	2.0	False
normal distribution	0.000417956493974	0.0000000000	1.0	False
zigbee-based localization	0.000789951851061	0.0000000000	1.0	False
pulse	0.000221154430468	0.0000000000	0.0	False
feasibility	0.0	0.0000000000	0.0	False
el-sheimy	0.000475080765535	0.0000000000	0.0	False
reengineering	0.000475080765535	0.0000000000	0.0	False
indoor high low cost	0.0	0.0000000000	2.0	False
errors	4.31300411291e-05	0.0000000000	0.0	False
gps does not perform	0.0	0.0000000000	2.0	False
outdoors is global	0.0014252422966	0.0000000000	1.58496250072	False
algorithm based on indoor	0.0	0.0000000000	2.0	False
ieee international symposium	0.0011877812953	0.0000000000	3.16992500144	False
wlan environments	0.0	0.0000000000	1.0	False
signal angles	0.00095016153107	0.0000000000	1.0	False
wifi based positioning	0.0014252422966	0.0000000000	1.58496250072	False
infrastructure system based navigation	0.0	0.0000000000	2.0	False
dead reckoning	0.00316741678747	0.3317073171	8.0	False
reported	8.99883686581e-05	0.0000000000	0.0	False
signal type low	0.0014252422966	0.0000000000	1.58496250072	False
change the direction	0.0014252422966	0.0000000000	1.58496250072	False
lateration or trilateration	0.00118492777659	0.0000000000	1.58496250072	False
applications requiring higher accuracy	0.0	0.0000000000	2.0	False
