keyphrase	tfidf	dispersion	cscore	keyword
d	c	c	c	d
m				class
strength due	0.00197719847827	0.0000000000	1.0	False
finger-printing based	0.00248020804326	0.0000000000	1.0	False
four	0.0	0.0000000000	0.0	False
section iii	0.00138871501222	0.0000000000	1.0	False
normal distribution	0.00787353601384	0.4074074074	6.0	False
hall of the mechanical	0.0	0.0000000000	2.0	False
nature makes	0.00248020804326	0.0000000000	1.0	False
wi-fi fingerprinting method comprises	0.0	0.0000000000	2.0	False
wireless ethernet	0.0	0.0000000000	1.0	False
man and cybernetics	0.00208307251833	0.0000000000	1.58496250072	False
services has risen significantly	0.0	0.0000000000	2.0	False
keywords wi-fi positioning	0.0	0.0000000000	1.58496250072	False
teixeira and syed faraz	0.0	0.0000000000	2.0	False
patnaik university of technology	0.0	0.0000000000	2.0	False
processing and matching	0.00372031206489	0.0000000000	1.58496250072	False
rise	0.000694357506109	0.0000000000	0.0	False
conclude that different conditions	0.0	0.0000000000	2.0	False
communication networks	0.0018152655673	0.0000000000	1.0	False
human motion	0.0036305311346	0.0000000000	2.0	False
remained static	0.00248020804326	0.0000000000	1.0	False
multi-point	0.00124010402163	0.0000000000	0.0	False
received signal strength considerably	0.0	0.0000000000	2.0	False
abstract the global	0.0	0.0000000000	1.58496250072	False
exhibit the same characteristics	0.0	0.0000000000	2.0	False
open research issues pertinent	0.0	0.0000000000	2.0	False
university as an exchange	0.0	0.0000000000	2.0	False
method for yielding	0.0	0.0000000000	1.58496250072	False
surrounding	0.000442852723613	0.0000000000	0.0	False
non-los environments	0.00248020804326	0.0000000000	1.0	False
distribution function and probability	0.0	0.0000000000	2.0	False
ned	0.00124010402163	0.0000000000	0.0	False
works focus	0.00248020804326	0.0000000000	1.0	False
positioning system sumana	0.00372031206489	0.0000000000	1.58496250072	False
controlled and uncontrolled conditions	0.0	0.0000000000	2.0	False
mentioned earlier	0.00147418891328	0.0000000000	1.0	False
test area	0.00168295674524	0.0000000000	1.0	False
distribution functions for controlled	0.0	0.0000000000	2.0	False
increasing	0.000118535642328	0.0000000000	0.0	False
faraz hasan*	0.00248020804326	0.0000000000	1.0	False
experiment on wi-fi	0.00372031206489	0.0000000000	1.58496250072	False
human	0.000809410051727	0.0000000000	0.0	False
reported	0.000282536050072	0.0000000000	0.0	False
represented	0.000386919966056	0.0000000000	0.0	False
