keyphrase	tfidf	dispersion	cscore	keyword
d	c	c	c	d
m				class
timeits entire	0.0	0.0000000000	1.0	False
1,2	0.000173169674748	0.0000000000	0.0	False
objects in a physical	0.0	0.0000000000	2.0	False
inference total	0.000569176028269	0.0000000000	1.0	False
todays	0.0	0.0000000000	0.0	False
seen_at+1	0.00170752808481	0.0000000000	0.0	False
received the b.tech	0.000565852440925	0.0000000000	1.58496250072	False
noisy data by exploiting	0.0	0.0000000000	2.0	False
higher because containment	0.000853764042404	0.0000000000	1.58496250072	False
move as a group	0.0	0.0000000000	2.0	False
layer for each packaging	0.0	0.0000000000	2.0	False
parameters used for generating	0.0	0.0000000000	2.0	False
readings of child	0.000853764042404	0.0000000000	1.58496250072	False
combination of good	0.00170752808481	0.0000000000	3.16992500144	False
regional	0.00020853316549	0.0000000000	0.0	False
raw rfid stream	0.00212942472499	0.0000000000	9.50977500433	False
experimentally	0.000112562631664	0.0000000000	0.0	False
four	0.0	0.0000000000	0.0	False
compare the normalized	0.000853764042404	0.0000000000	1.58496250072	False
read at the entry	0.0	0.0000000000	2.0	False
school of computer science	0.0	0.0000000000	4.0	False
university of massachusetts	0.00314740311647	0.3454545455	11.094737505	False
zipf parameter	0.00113835205654	0.0000000000	2.0	False
devise an online	0.000853764042404	0.0000000000	1.58496250072	False
makes this information noisy	0.0	0.0000000000	2.0	False
start-end containment pair	0.00170752808481	0.0000000000	4.75488750216	False
most-likely	0.000236602747221	0.0000000000	0.0	False
system translates inference results	0.0	0.0000000000	2.0	False
manager at state	0.000853764042404	0.0000000000	1.58496250072	False
consists	4.84145030778e-05	0.0000000000	0.0	False
makes the co-location information	0.0	0.0000000000	2.0	False
cost analysis	0.000473205494443	0.0000000000	1.0	False
probability mass	0.000473205494443	0.0000000000	1.0	False
monitoring and tracking applications	0.0	0.0000000000	2.0	False
connect two colored	0.000853764042404	0.0000000000	1.58496250072	False
errors	0.000180853563256	0.4083930399	0.0	False
riedewald	0.000236602747221	0.0000000000	0.0	False
inference is applied	0.00141961648333	0.0000000000	3.16992500144	False
container and the contained	0.0	0.0000000000	2.0	False
compression of raw rfid	0.0	0.0000000000	2.0	False
increasing	9.04629228813e-05	0.4115523466	0.0	False
node inference builds	0.000709808241664	0.0000000000	1.58496250072	False
technique that records	0.000853764042404	0.0000000000	1.58496250072	False
