keyphrase	tfidf	dispersion	cscore	keyword
d	c	c	c	d
m				class
location determination system	0.000514813819384	0.0000000000	1.58496250072	False
simultanoues map building	0.000977538173155	0.0000000000	1.58496250072	False
gsm signal	0.000651692115436	0.0000000000	1.0	False
four	0.0	0.3571428571	0.0	False
node and event localization	0.0	0.0000000000	2.0	False
access to gps	0.000977538173155	0.0000000000	1.58496250072	False
localized	0.000212156807535	0.0000000000	0.0	False
generated by picking two	0.0	0.0000000000	2.0	False
implication from equation	0.000977538173155	0.0000000000	1.58496250072	False
overview of our evaluation	0.0	0.0000000000	2.0	False
widely-used mobile devices	0.000977538173155	0.0000000000	1.58496250072	False
ldpl model dij	0.000977538173155	0.0000000000	1.58496250072	False
cdf of the errors	0.0	0.0000000000	2.0	False
experimentally	0.000257762716294	0.0000000000	0.0	False
solutions to these equations	0.0	0.0000000000	2.0	False
aps radar	0.00130338423087	0.0000000000	1.0	False
node-to-node	0.000325846057718	0.0000000000	0.0	False
wooden	0.000477530370245	0.0000000000	0.0	False
subsets of aps	0.00195507634631	0.0000000000	3.16992500144	False
requires prior specific permission	0.0	0.0000000000	2.0	False
comparisons ij essentially	0.0	0.0000000000	1.58496250072	False
pick out a smaller	0.0	0.0000000000	2.0	False
mobile device laptop xenovo	0.0	0.0000000000	2.0	False
range is not easy	0.0	0.0000000000	2.0	False
searched exhaustively	0.000651692115436	0.0000000000	1.0	False
batches each of training	0.0	0.0000000000	2.0	False
measurements dramatically	0.000651692115436	0.0000000000	1.0	False
errors	0.000650800048318	0.3128555176	0.0	False
mined using trilateration	0.000977538173155	0.0000000000	3.16992500144	False
locations of the training	0.0	0.0000000000	2.0	False
rss at every location	0.0	0.0000000000	2.0	False
avgrssapselect and maxrssapselect	0.000977538173155	0.0000000000	1.58496250072	False
increasing	2.58944380354e-05	0.0000000000	0.0	False
measurements between mobile	0.000812712432692	0.0000000000	1.58496250072	False
experimentally we determined	0.000977538173155	0.0000000000	1.58496250072	False
cull	0.000325846057718	0.0000000000	0.0	False
ground truth information	0.00143259111073	0.0000000000	3.16992500144	False
error	0.000550928403987	0.3572308450	0.0	False
reported	0.000185162338459	0.0000000000	0.0	False
based on deployment	0.000977538173155	0.0000000000	1.58496250072	False
connected component	0.00130338423087	0.0000000000	2.0	False
locations and ap parameters	0.0	0.0000000000	2.0	False
